sym,setup,session,time,dir,entry,sl,tp,risk,outcome,gross_r,managed_r,fill_idx,exit_idx
US30,reprise,ny_am,2023-07-21 15:50:00,BUY,35324.3,35310.28571428572,35352.328571428574,14.014285714285506,SL,-1.0,0.9056000000000091,5267,5268
US30,reprise,ny_am,2023-08-24 16:35:00,BUY,34449.45,34418.64785714286,34511.05428571427,30.80214285713737,SL,-1.0,1.4235999999999933,11802,11805
US30,reprise,ny_am,2023-08-30 16:05:00,BUY,34903.3,34876.33571428572,34957.228571428575,26.964285714282596,TP,2.0,0.0,12873,12876
US30,reprise,ny_am,2023-09-06 16:35:00,SELL,34570.45,34635.17642857143,34440.99714285713,64.72642857143364,FLAT,1.297769734155741,0.0,14192,14207
US30,reprise,ny_am,2023-09-11 16:00:00,BUY,34700.3,34679.385714285716,34742.12857142858,20.91428571428696,SL,-1.0,1.4236000000000733,15008,15009
US30,reprise,ny_am,2023-09-13 16:30:00,BUY,34698.8,34641.685000000005,34813.030000000006,57.11499999999796,SL,-1.0,0.0,15551,15558
US30,reprise,ny_am,2023-10-12 15:35:00,SELL,33903.3,33977.885714285716,33754.12857142858,74.58571428571304,TP,2.0,1.4737361425014723,21249,21262
US30,reprise,ny_am,2023-11-08 16:50:00,BUY,34252.45,34227.354999999996,34302.64,25.095000000001164,SL,-1.0,-1.0,26426,26427
US30,reprise,ny_am,2023-11-15 16:30:00,BUY,34937.3,34895.36928571429,35021.16142857143,41.9307142857142,TP,2.0,0.0,27782,27791
US30,reprise,ny_am,2023-12-11 16:30:00,BUY,36338.0,36286.97142857143,36440.05714285714,51.02857142857101,FLAT,1.234602463605833,0.9056000000000057,32591,32606
US30,reprise,ny_am,2023-12-29 16:35:00,BUY,37797.0,37769.54285714286,37851.91428571429,27.45714285714348,SL,-1.0,-1.0,36092,36095
US30,reprise,ny_am,2024-01-04 16:25:00,SELL,37560.0,37593.95714285714,37492.08571428571,33.95714285714348,SL,-1.0,-1.0,36903,36903
US30,reprise,ny_am,2024-01-16 15:45:00,SELL,37559.0,37589.52857142857,37497.94285714286,30.528571428571013,SL,-1.0,-1.0,39030,39030
US30,reprise,ny_am,2024-01-17 15:45:00,SELL,37233.0,37265.02857142857,37168.94285714286,32.02857142857101,SL,-1.0,0.0,39300,39303
US30,reprise,ny_am,2024-01-22 15:55:00,BUY,38006.0,37982.22857142857,38053.54285714286,23.771428571431898,SL,-1.0,-1.0,40116,40116
US30,reprise,ny_am,2024-01-24 16:45:00,SELL,38072.0,38122.328571428574,37971.34285714286,50.32857142857392,FLAT,0.615952313369257,0.0,40676,40679
US30,reprise,ny_am,2024-01-29 16:30:00,BUY,38143.0,38120.04285714286,38188.91428571429,22.95714285714348,SL,-1.0,0.0,41486,41492
US30,reprise,ny_am,2024-02-02 15:35:00,SELL,38491.0,38595.05714285714,38282.885714285716,104.05714285714203,FLAT,-0.28830313014827247,0.9055999999999997,42557,42584
US30,reprise,ny_am,2024-02-07 16:25:00,BUY,38649.0,38630.42857142857,38686.142857142855,18.571428571427532,SL,-1.0,-1.0,43382,43382
US30,reprise,ny_am,2024-02-15 15:35:00,BUY,38490.0,38461.27142857143,38547.45714285714,28.728571428568102,SL,-1.0,0.9055999999999562,45003,45008
US30,reprise,ny_am,2024-02-28 16:25:00,SELL,38838.3,38865.17857142857,38784.54285714286,26.878571428569558,SL,-1.0,-1.0,47413,47417
US30,reprise,ny_am,2024-03-05 17:05:00,BUY,38816.45,38767.68571428571,38913.97857142857,48.764285714285506,SL,-1.0,0.0,48499,48506
US30,reprise,ny_am,2024-03-13 15:30:00,BUY,39119.45,39095.17214285715,39168.0057142857,24.277857142849825,SL,-1.0,-1.0,50124,50124
US30,reprise,ny_am,2024-04-23 15:30:00,BUY,38334.3,38291.71571428572,38419.46857142857,42.584285714285215,TP,2.0,1.4235999999999733,57724,57727
US30,reprise,ny_am,2024-05-10 16:40:00,BUY,39558.45,39505.095714285715,39665.158571428554,53.354285714282014,SL,-1.0,-1.0,61265,61277
US30,reprise,ny_am,2024-06-05 15:40:00,BUY,38848.3,38822.828571428574,38899.24285714286,25.471428571428987,SL,-1.0,-1.0,66107,66107
US30,reprise,ny_am,2024-06-28 16:35:00,BUY,39375.95,39163.66285714286,39800.52428571427,212.28714285713795,FLAT,0.11305442089891984,0.11305442089891984,70687,70702
US30,reprise,ny_am,2024-07-19 16:15:00,SELL,40625.8,40667.548571428575,40542.30285714286,41.74857142857218,TP,2.0,2.512380632357025,74675,74675
US30,reprise,ny_am,2024-07-26 16:45:00,BUY,40456.95,40335.69071428571,40699.468571428566,121.25928571428813,FLAT,1.0720828449072906,0.0,76046,76051
US30,reprise,ny_am,2024-07-29 15:30:00,BUY,40823.8,40798.79285714286,40873.81428571429,25.00714285714639,SL,-1.0,-1.0,76294,76295
US30,reprise,ny_am,2024-08-07 16:55:00,BUY,39369.95,39267.695,39574.46,102.25499999999738,FLAT,0.8561928512053705,0.8561928512053705,78206,78214
US30,reprise,ny_am,2024-08-09 17:00:00,BUY,39340.95,39226.22357142857,39570.40285714286,114.72642857142637,FLAT,1.0847544157841913,1.1301280910489313,78756,78760
US30,reprise,ny_am,2024-08-20 16:45:00,BUY,40866.95,40822.421428571426,40956.00714285714,44.52857142857101,FLAT,0.34921398780885915,0.0,80646,80659
US30,reprise,ny_am,2024-09-16 16:30:00,BUY,41593.3,41532.79785714286,41714.30428571429,60.502142857141735,SL,-1.0,-1.0,85772,85772
US30,reprise,ny_am,2024-09-24 16:00:00,BUY,42244.3,42228.078571428574,42276.74285714286,16.221428571428987,TP,2.0,1.4235999999999323,87391,87391
US30,reprise,ny_am,2024-10-14 16:05:00,BUY,42874.8,42856.03571428572,42912.328571428574,18.764285714285506,SL,-1.0,0.9056000000000242,91184,91185
US30,reprise,ny_am,2024-10-15 17:15:00,BUY,42900.0,42820.03071428571,43059.938571428575,79.96928571428725,FLAT,0.9059728288538812,1.004980980197714,91473,91475
US30,reprise,ny_am,2024-10-18 16:15:00,BUY,43215.3,43190.11428571429,43265.67142857143,25.185714285711583,SL,-1.0,-1.0,92276,92276
US30,reprise,ny_am,2024-11-06 15:45:00,SELL,43538.3,43593.84285714286,43427.21428571429,55.54285714285652,SL,-1.0,-1.0,95755,95755
US30,reprise,ny_am,2024-11-15 17:00:00,SELL,43584.45,43681.680714285714,43389.98857142857,97.23071428571711,FLAT,0.9873423300984852,0.9873423300984852,97669,97677
US30,reprise,ny_am,2024-11-20 16:40:00,SELL,43325.45,43423.985714285714,43128.37857142857,98.5357142857174,TP,2.0,1.4747301920985831,98476,98483
US30,reprise,ny_am,2024-11-27 16:35:00,BUY,45003.45,44931.985,45146.37999999998,71.46499999999651,FLAT,-0.6436717274190478,0.0,99836,99849
US30,reprise,ny_am,2024-12-02 16:20:00,BUY,44979.3,44947.21428571429,45043.47142857143,32.08571428571304,SL,-1.0,-1.0,100566,100566
US30,reprise,ny_am,2024-12-13 15:35:00,SELL,44049.3,44065.17857142857,44017.54285714286,15.878571428569558,TP,2.0,0.0,103007,103010
US30,reprise,ny_am,2024-12-23 15:35:00,SELL,42862.3,42909.80714285715,42767.28571428572,47.50714285714639,SL,-1.0,-1.0,104640,104642
US30,reprise,ny_am,2024-12-27 16:45:00,BUY,43222.45,43137.797857142854,43391.75428571428,84.65214285714319,SL,-1.0,-1.0,105425,105426
US30,reprise,ny_am,2025-01-02 16:35:00,SELL,42840.45,42924.09857142858,42673.15285714284,83.64857142858091,SL,-1.0,-1.0,106235,106236
US30,reprise,ny_am,2025-01-15 15:35:00,BUY,43111.3,42740.405000000006,43853.090000000004,370.8949999999968,FLAT,0.2160988959139241,0.2160988959139241,108590,108607
US30,reprise,ny_am,2025-02-04 16:05:00,BUY,44384.3,44348.850000000006,44455.200000000004,35.44999999999709,TP,2.0,1.4235999999999311,112346,112348
US30,reprise,ny_am,2025-03-21 16:55:00,BUY,41661.45,41589.921428571426,41804.50714285714,71.52857142857101,FLAT,0.27960854803275575,0.0,121304,121307
US30,reprise,ny_am,2025-03-31 16:20:00,SELL,41330.3,41366.91428571429,41257.071428571435,36.61428571428405,SL,-1.0,1.4235999999999451,122904,122905
US30,reprise,ny_am,2025-04-01 17:00:00,SELL,41778.45,41872.29857142857,41590.752857142856,93.84857142857072,SL,-1.0,0.9056000000000142,123190,123193
US30,reprise,ny_am,2025-04-24 15:35:00,BUY,39449.9,39388.531,39572.638,61.36899999999878,TP,2.0,1.4235999999999995,127531,127534
US30,reprise,ny_am,2025-06-03 16:35:00,BUY,42344.45,42259.66928571429,42514.011428571415,84.78071428570547,SL,-1.0,-1.0,135098,135100
US30,reprise,ny_am,2025-06-19 15:45:00,SELL,41940.3,41981.20714285714,41858.485714285714,40.90714285714057,TP,2.0,0.0,138354,138362
US30,reprise,ny_am,2025-07-03 15:35:00,BUY,44577.3,44535.95714285714,44659.985714285714,41.34285714285943,TP,2.0,1.4236000000000149,141022,141032
US30,reprise,ny_am,2025-07-08 16:35:00,SELL,44376.45,44407.37857142858,44314.592857142845,30.928571428579744,SL,-1.0,-1.0,141766,141766
US30,reprise,ny_am,2025-07-31 16:15:00,SELL,44571.3,44591.09428571429,44531.711428571434,19.794285714284342,SL,-1.0,-1.0,146417,146417
US30,reprise,ny_am,2025-08-13 15:35:00,BUY,44615.3,44598.450000000004,44649.0,16.849999999998545,TP,2.0,3.6106700296736425,148901,148901
US30,reprise,ny_am,2025-08-18 16:55:00,SELL,44960.45,45030.67357142857,44820.002857142856,70.22357142857072,FLAT,-0.3417655854261424,0.0,149737,149746
US30,reprise,ny_am,2025-09-08 15:30:00,BUY,45491.3,45472.135714285716,45529.62857142858,19.16428571428696,TP,2.0,1.4236000000000204,153820,153820
US30,reprise,ny_am,2025-09-19 16:15:00,BUY,46303.8,46282.531428571434,46346.33714285715,21.268571428568976,TP,2.0,1.4236000000000193,156304,156304
US30,reprise,ny_am,2025-10-13 16:25:00,SELL,45908.3,45940.67142857143,45843.55714285715,32.37142857143044,SL,-1.0,-1.0,160721,160721
US30,reprise,ny_am,2025-10-21 16:25:00,BUY,46746.3,46724.350000000006,46790.200000000004,21.94999999999709,TP,2.0,1.4236000000000808,162377,162377
US30,reprise,ny_am,2025-11-03 17:25:00,SELL,47315.45,47422.17785714285,47101.99428571428,106.72785714285419,FLAT,-0.777678876180427,-0.777678876180427,164875,164878
US30,reprise,ny_am,2025-11-04 16:35:00,SELL,47013.45,47130.14285714286,46780.064285714274,116.69285714286525,SL,-1.0,-1.0,165139,165140
US30,reprise,ny_am,2025-11-06 16:35:00,BUY,47307.45,47231.33357142857,47459.68285714284,76.11642857142579,SL,-1.0,-1.0,165691,165692
US30,reprise,ny_am,2025-11-10 16:35:00,BUY,47292.45,47202.96928571429,47471.41142857142,89.48071428570984,SL,-1.0,0.0,166243,166245
US30,reprise,ny_am,2025-11-25 16:30:00,BUY,46597.3,46501.09071428572,46789.71857142857,96.20928571428522,SL,-1.0,-1.0,169280,169280
US30,reprise,ny_am,2025-12-11 16:35:00,BUY,48313.45,48151.60071428572,48637.14857142856,161.84928571427736,FLAT,1.8041475976328114,1.6224516591714817,172372,172385
US30,reprise,ny_am,2026-01-14 16:30:00,BUY,49088.3,49031.39642857143,49202.107142857145,56.90357142857101,SL,-1.0,1.4236000000000124,178397,178398
US30,reprise,ny_am,2026-02-04 16:30:00,BUY,49427.3,49310.69785714286,49660.50428571429,116.60214285714028,SL,-1.0,-1.0,182493,182494
US30,reprise,ny_am,2026-02-13 16:35:00,SELL,49351.45,49519.887571428575,49014.57485714284,168.43757142857794,SL,-1.0,-1.0,184423,184428
US30,reprise,ny_am,2026-02-20 16:15:00,SELL,49296.8,49337.30857142858,49215.78285714286,40.508571428574214,TP,2.0,1.4235999999999693,185753,185753
US30,reprise,ny_am,2026-02-26 16:25:00,BUY,49684.3,49648.700000000004,49755.5,35.599999999998545,TP,2.0,2.545043258427011,186857,186857
US30,reprise,ny_am,2026-02-27 16:40:00,SELL,48930.45,49124.56214285715,48542.2257142857,194.1121428571496,FLAT,0.01545498368027265,0.0,187141,187150
US30,reprise,ny_am,2026-03-17 15:30:00,BUY,47281.7,47230.521428571425,47384.05714285714,51.17857142857247,SL,-1.0,0.9056000000000034,190453,190454
US30,reprise,ny_am,2026-05-01 16:55:00,BUY,49845.45,49752.97285714286,50030.404285714285,92.47714285714028,FLAT,-0.3784719003923855,-0.3784719003923855,199474,199477
US30,reprise,ny_am,2026-05-08 16:25:00,BUY,49798.3,49731.31671428572,49932.266571428576,66.98328571428283,SL,-1.0,-1.0,200840,200840
US30,reprise,ny_am,2026-05-11 15:45:00,SELL,49599.3,49628.8,49540.3,29.5,SL,-1.0,-1.0,201111,201115
US30,reprise,ny_am,2026-05-13 15:30:00,SELL,49604.27,49669.741,49473.32799999999,65.471000000005,SL,-1.0,-1.0,201662,201666
US100,reprise,ny_am,2023-08-09 15:45:00,SELL,15311.95,15332.832142857143,15270.185714285715,20.882142857142753,TP,2.0,1.4235999999999838,2083,2091
US100,reprise,ny_am,2023-08-29 16:35:00,BUY,15064.6,15038.267857142857,15117.264285714287,26.33214285714348,TP,2.0,1.9498125864641143,5897,5898
US100,reprise,ny_am,2023-08-31 16:35:00,BUY,15491.1,15456.69542857143,15559.909142857143,34.40457142857122,TP,2.0,0.9055999999999989,6444,6450
US100,reprise,ny_am,2023-09-01 15:35:00,BUY,15605.85,15545.66,15726.23,60.19000000000051,SL,-1.0,-1.0,6704,6715
US100,reprise,ny_am,2023-09-05 15:35:00,SELL,15439.2,15457.050000000001,15403.5,17.850000000000364,SL,-1.0,-1.0,7199,7199
US100,reprise,ny_am,2023-09-08 15:35:00,BUY,15275.0,15256.551428571429,15311.897142857142,18.448571428571086,TP,2.0,2.3306185225336957,8020,8028
US100,reprise,ny_am,2023-10-23 16:35:00,SELL,14490.35,14516.096000000001,14438.858,25.746000000001004,TP,2.0,1.4235999999999986,16452,16452
US100,reprise,ny_am,2023-11-22 16:30:00,BUY,16033.05,16024.16757142857,16050.814857142857,8.882428571429045,SL,-1.0,-1.0,22435,22435
US100,reprise,ny_am,2023-12-01 16:35:00,SELL,15895.12,15914.365285714286,15856.62942857143,19.245285714285274,SL,-1.0,-1.0,24257,24257
US100,reprise,ny_am,2023-12-11 16:00:00,BUY,16092.6,16081.565714285714,16114.668571428572,11.034285714285943,SL,-1.0,-1.0,25879,25880
US100,reprise,ny_am,2023-12-13 15:35:00,BUY,16415.45,16408.359285714287,16429.63142857143,7.090714285714057,SL,-1.0,-1.0,26426,26426
US100,reprise,ny_am,2024-01-04 15:35:00,SELL,16328.1,16353.705,16276.890000000001,25.604999999999563,SL,-1.0,0.905600000000002,30195,30202
US100,reprise,ny_am,2024-01-22 16:35:00,BUY,17431.5,17405.748571428572,17483.002857142856,25.751428571427823,SL,-1.0,-1.0,33410,33410
US100,reprise,ny_am,2024-01-23 16:35:00,SELL,17352.35,17384.954999999998,17287.14,32.60499999999956,FLAT,0.34135868731782026,0.0,33683,33698
US100,reprise,ny_am,2024-03-06 17:00:00,SELL,18034.85,18071.376,17961.798,36.52600000000166,FLAT,-0.6693861906586984,-0.6693861906586984,42071,42073
US100,reprise,ny_am,2024-04-18 16:35:00,SELL,17493.3,17539.223285714284,17401.45342857143,45.92328571428516,SL,-1.0,0.9055999999999881,50207,50216
US100,reprise,ny_am,2024-05-15 15:35:00,BUY,18394.1,18314.185,18553.929999999993,79.91499999999724,FLAT,1.2059062754177057,1.2059062754177057,55356,55383
US100,reprise,ny_am,2024-06-14 16:25:00,BUY,19564.7,19555.192857142858,19583.714285714286,9.507142857142753,TP,2.0,1.423600000000038,61303,61303
US100,reprise,ny_am,2024-06-19 17:30:00,SELL,19990.7,19996.743142857144,19978.61371428572,6.043142857142811,FLAT,-0.2680724315633529,-0.2680724315633529,62130,62133
US100,reprise,ny_am,2024-06-21 16:50:00,SELL,19726.2,19776.02642857143,19626.547142857144,49.82642857142855,FLAT,-0.9633441805123504,-0.9633441805123504,62623,62634
US100,reprise,ny_am,2024-06-28 17:00:00,BUY,19922.1,19893.673142857144,19978.953714285708,28.426857142854715,FLAT,-0.25504050495509445,1.42359999999998,63992,63993
US100,reprise,ny_am,2024-07-01 16:45:00,SELL,19710.05,19762.516,19605.118,52.46600000000035,TP,2.0,1.423600000000008,64250,64251
US100,reprise,ny_am,2024-07-05 16:55:00,BUY,20274.9,20214.332142857143,20396.035714285717,60.567857142857974,FLAT,0.6562886962674596,0.0,65255,65265
US100,reprise,ny_am,2024-07-10 16:45:00,BUY,20554.35,20523.114285714284,20616.821428571428,31.235714285714494,FLAT,-0.7244911959752143,0.9055999999999947,66065,66078
US100,reprise,ny_am,2024-07-11 15:30:00,BUY,20688.7,20668.145714285714,20729.808571428577,20.55428571428638,TP,2.0,1.4236000000000124,66326,66326
US100,reprise,ny_am,2024-07-17 16:30:00,SELL,20093.5,20122.239,20036.022,28.739000000001397,TP,2.0,0.905599999999985,67421,67423
US100,reprise,ny_am,2024-07-22 17:00:00,SELL,19822.0,19874.150714285715,19717.698571428573,52.15071428571537,FLAT,0.4889674158688315,0.4889674158688315,68246,68250
US100,reprise,ny_am,2024-07-23 16:40:00,BUY,19837.9,19770.678571428572,19972.34285714286,67.22142857142899,SL,-1.0,-1.0,68509,68522
US100,reprise,ny_am,2024-07-29 15:30:00,BUY,19187.0,19166.675,19227.65,20.325000000000728,SL,-1.0,-1.0,69584,69586
US100,reprise,ny_am,2024-08-07 16:30:00,BUY,18338.7,18312.410714285714,18391.27857142857,26.28928571428696,TP,2.0,1.4235999999999618,71497,71497
US100,reprise,ny_am,2024-09-11 16:00:00,BUY,18848.75,18792.78714285714,18960.675714285713,55.96285714285841,SL,-1.0,0.0,78239,78242
US100,reprise,ny_am,2024-09-13 16:35:00,BUY,19433.75,19398.175,19504.9,35.57500000000073,TP,2.0,1.423599999999997,78791,78792
US100,reprise,ny_am,2024-10-18 15:30:00,BUY,20325.4,20315.598571428574,20345.00285714286,9.801428571427095,TP,2.0,0.9055999999999851,85558,85564
US100,reprise,ny_am,2024-11-06 16:35:00,BUY,20625.3,20557.965714285714,20759.96857142857,67.33428571428522,SL,-1.0,-1.0,89050,89051
US100,reprise,ny_am,2024-11-08 16:30:00,BUY,21093.45,21078.02285714286,21124.304285714286,15.427142857141007,TP,2.0,1.4235999999999178,89595,89595
US100,reprise,ny_am,2024-12-13 16:35:00,BUY,21830.32,21792.353142857144,21906.25371428571,37.96685714285559,SL,-1.0,-1.0,96318,96321
US100,reprise,ny_am,2024-12-23 15:35:00,SELL,21416.35,21463.669285714284,21321.711428571427,47.3192857142858,SL,-1.0,-1.0,97932,97933
US100,reprise,ny_am,2024-12-24 17:00:00,BUY,21698.05,21648.045,21798.059999999998,50.00500000000102,FLAT,1.22487751224875,1.228214258574115,98216,98223
US100,reprise,ny_am,2024-12-26 16:30:00,BUY,21757.6,21736.952142857142,21798.895714285714,20.647857142856083,SL,-1.0,0.9056000000000317,98440,98441
US100,reprise,ny_am,2025-01-02 16:35:00,SELL,21097.65,21195.37142857143,20902.207142857143,97.72142857142899,SL,-1.0,-1.0,99526,99527
US100,reprise,ny_am,2025-02-11 15:55:00,SELL,21621.0,21647.19714285714,21568.605714285713,26.197142857141444,SL,-1.0,0.0,106993,106999
US100,reprise,ny_am,2025-02-20 16:00:00,BUY,22137.65,22124.487142857146,22163.975714285716,13.1628571428555,SL,-1.0,-1.0,108860,108860
US100,reprise,ny_am,2025-03-17 15:35:00,BUY,19751.2,19683.784714285714,19886.03057142857,67.41528571428717,SL,-1.0,0.0,113480,113490
US100,reprise,ny_am,2025-03-27 15:35:00,SELL,19823.75,19861.336428571427,19748.577142857142,37.58642857142695,SL,-1.0,0.0,115658,115659
US100,reprise,ny_am,2025-03-28 15:30:00,SELL,19739.3,19780.735,19656.43,41.43500000000131,TP,2.0,0.9056000000000035,115929,115934
US100,reprise,ny_am,2025-04-01 16:45:00,BUY,19226.5,19167.87314285714,19343.753714285718,58.62685714285908,SL,-1.0,-1.0,116473,116475
US100,reprise,ny_am,2025-04-04 17:45:00,SELL,17702.35,17783.679,17539.692,81.32900000000154,FLAT,-0.11373556787861433,-0.11373556787861433,117304,117304
US100,reprise,ny_am,2025-05-06 16:50:00,SELL,19713.6,19782.571428571428,19575.65714285714,68.97142857142899,SL,-1.0,0.0,123000,123003
US100,reprise,ny_am,2025-05-12 17:25:00,SELL,20731.85,20780.239285714284,20635.071428571428,48.389285714285506,FLAT,0.7801313750092291,0.7801313750092291,124096,124097
US100,reprise,ny_am,2025-05-14 16:35:00,BUY,21295.5,21233.449285714287,21419.60142857143,62.050714285713184,SL,-1.0,-1.0,124628,124629
US100,reprise,ny_am,2025-05-28 16:35:00,BUY,21474.35,21447.809285714284,21527.431428571428,26.540714285714785,SL,-1.0,-1.0,127302,127302
US100,reprise,ny_am,2025-06-02 16:30:00,BUY,21264.4,21227.663571428573,21337.87285714286,36.736428571428405,SL,-1.0,0.9055999999999854,128117,128118
US100,reprise,ny_am,2025-06-03 15:55:00,BUY,21493.25,21477.51785714286,21524.714285714286,15.732142857141298,TP,2.0,0.9056000000000315,128386,128387
US100,reprise,ny_am,2025-06-05 15:50:00,BUY,21790.4,21735.636000000002,21899.928,54.763999999999214,SL,-1.0,-1.0,128924,128932
US100,reprise,ny_am,2025-06-19 15:45:00,SELL,21566.75,21593.012142857144,21514.225714285716,26.262142857143772,TP,2.0,2.489286800663589,131647,131650
US100,reprise,ny_am,2025-06-23 16:30:00,SELL,21669.65,21691.02,21626.91,21.36999999999898,SL,-1.0,-1.0,132146,132147
US100,reprise,ny_am,2025-06-25 15:55:00,BUY,22293.4,22285.457142857143,22309.285714285717,7.942857142857974,TP,2.0,0.9055999999999678,132685,132690
US100,reprise,ny_am,2025-06-27 17:00:00,BUY,22565.95,22524.742857142857,22648.36428571429,41.20714285714348,FLAT,-0.1905009533715183,0.0,133248,133253
US100,reprise,ny_am,2025-07-16 16:50:00,SELL,22841.95,22890.876714285714,22744.096571428574,48.92671428571339,FLAT,0.1737292218390803,0.0,136694,136703
US100,reprise,ny_am,2025-07-29 16:35:00,BUY,23500.32,23457.56171428571,23585.836571428572,42.75828571428792,SL,-1.0,-1.0,139157,139158
US100,reprise,ny_am,2025-08-19 16:25:00,BUY,23679.35,23668.72857142857,23700.592857142852,10.621428571426804,SL,-1.0,-1.0,143295,143295
US100,reprise,ny_am,2025-09-17 16:35:00,SELL,24286.35,24309.100714285712,24240.84857142857,22.75071428571391,TP,2.0,1.7938304417443722,149048,149050
US100,reprise,ny_am,2025-09-25 16:35:00,SELL,24319.45,24384.268285714286,24189.81342857143,64.8182857142856,SL,-1.0,-1.0,150707,150709
US100,reprise,ny_am,2025-10-07 15:55:00,BUY,25065.05,25044.676428571427,25105.797142857144,20.373571428572177,SL,-1.0,0.0,152904,152908
US100,reprise,ny_am,2025-10-23 16:10:00,SELL,24851.2,24887.825714285715,24777.948571428573,36.62571428571391,SL,-1.0,-1.0,156217,156219
US100,reprise,ny_am,2025-10-29 15:55:00,BUY,26169.55,26143.42042857143,26221.809142857142,26.12957142856976,SL,-1.0,0.9056000000000247,157330,157339
US100,reprise,ny_am,2025-11-11 17:00:00,BUY,25529.2,25485.020714285714,25617.55857142857,44.17928571428638,SL,-1.0,-1.0,159815,159815
US100,reprise,ny_am,2025-11-18 17:00:00,SELL,24506.95,24608.63642857143,24303.577142857142,101.68642857142913,FLAT,0.9637470936562629,0.0,161195,161205
US100,reprise,ny_am,2025-11-25 16:55:00,BUY,24697.35,24573.304285714286,24945.441428571423,124.04571428571217,FLAT,0.668302008476161,0.668302008476161,162574,162585
US100,reprise,ny_am,2025-11-28 15:30:00,BUY,25327.45,25310.80142857143,25360.747142857144,16.648571428569994,TP,2.0,0.0,163218,163220
US100,reprise,ny_am,2025-12-04 16:05:00,BUY,25660.15,25617.53714285714,25745.37571428572,42.612857142859866,SL,-1.0,-1.0,164279,164279
US100,reprise,ny_am,2025-12-26 15:35:00,BUY,25704.2,25692.217142857142,25728.165714285715,11.982857142858848,SL,-1.0,0.9055999999999476,168365,168366
US100,reprise,ny_am,2026-01-12 16:35:00,BUY,25696.55,25565.262857142858,25959.124285714286,131.2871428571416,FLAT,0.5245753582659575,0.5245753582659575,171137,171151
US100,reprise,ny_am,2026-02-27 15:30:00,SELL,24854.43,24899.783571428572,24763.722857142857,45.35357142857174,TP,2.0,0.905600000000005,180424,180426
US100,reprise,ny_am,2026-03-19 15:30:00,SELL,24236.2,24324.65642857143,24059.287142857145,88.45642857142957,SL,-1.0,-1.0,184290,184292
US100,reprise,ny_am,2026-03-26 15:35:00,SELL,23944.75,23984.32,23865.609999999997,39.56999999999971,SL,-1.0,0.9055999999999876,185670,185671
US100,reprise,ny_am,2026-04-20 15:45:00,BUY,26601.05,26575.467857142856,26652.214285714286,25.58214285714348,TP,2.0,0.9055999999999718,190270,190272
US100,reprise,ny_am,2026-04-29 16:35:00,SELL,27075.2,27117.217857142856,26991.16428571429,42.017857142855064,SL,-1.0,-1.0,192201,192203
US100,reprise,ny_am,2026-05-13 15:35:00,SELL,29211.0,29287.720999999998,29057.558000000005,76.72099999999773,TP,2.0,0.9056000000000075,194954,194962
US100,reprise,ny_am,2026-05-19 16:05:00,SELL,28842.9,28876.26142857143,28776.177142857145,33.361428571428405,SL,-1.0,-1.0,196063,196063
US100,reprise,ny_am,2026-05-22 16:35:00,BUY,29570.45,29489.252142857145,29732.845714285715,81.19785714285536,SL,-1.0,0.0,196893,196897
US100,reprise,ny_am,2026-05-25 16:35:00,BUY,29899.05,29880.678571428572,29935.792857142857,18.371428571426804,SL,-1.0,0.0,197175,197179
US100,reprise,ny_am,2026-05-29 16:25:00,BUY,30312.65,30293.528571428575,30350.89285714286,19.121428571426804,TP,2.0,2.290605827418913,198235,198235
US100,reprise,ny_am,2026-06-02 16:20:00,BUY,30497.95,30470.74142857143,30552.367142857143,27.208571428571304,SL,-1.0,-1.0,198776,198776
US100,reprise,ny_am,2026-07-09 17:15:00,SELL,29605.9,29732.76714285714,29352.165714285722,126.8671428571397,FLAT,0.13045142837841978,0.13045142837841978,206148,206150
US100,reprise,ny_am,2026-07-21 16:25:00,BUY,29021.9,28995.96214285714,29073.77571428572,25.937857142860594,SL,-1.0,-1.0,208341,208341
XAUUSD,reprise,ny_am,2023-06-28 16:40:00,SELL,1908.01,1911.923142857143,1900.1837142857144,3.9131428571429296,FLAT,0.2402161214953366,0.9055999999999982,739,753
XAUUSD,reprise,ny_am,2023-07-04 16:30:00,BUY,1927.89,1927.0215714285714,1929.6268571428573,0.8684285714286943,FLAT,0.2763612436255677,0.0,1839,1853
XAUUSD,reprise,ny_am,2023-07-12 15:35:00,BUY,1944.07,1933.1307142857142,1965.9485714285713,10.939285714285688,FLAT,1.242311459353591,1.2404180215475111,3434,3459
XAUUSD,reprise,london,2023-07-17 10:15:00,SELL,1953.26,1955.4214285714286,1948.9371428571426,2.161428571428587,SL,-1.0,-1.0,4203,4205
XAUUSD,reprise,london,2023-07-27 09:35:00,BUY,1975.73,1973.9370000000001,1979.3159999999998,1.7929999999998927,TP,2.0,1.6349672058004217,6386,6392
XAUUSD,reprise,ny_am,2023-08-07 16:35:00,SELL,1940.53,1941.9904285714285,1937.6091428571426,1.4604285714285652,TP,2.0,2.972283889269296,8394,8395
XAUUSD,reprise,london,2023-08-10 09:05:00,SELL,1917.2,1919.3537142857144,1912.8925714285715,2.1537142857143863,SL,-1.0,-1.0,9132,9139
XAUUSD,reprise,ny_am,2023-08-10 17:15:00,SELL,1917.52,1921.4538571428573,1909.6522857142857,3.9338571428572777,FLAT,0.6380506227983925,0.6380506227983925,9228,9234
